Date,Open,High,Low,Close,Adj Close,Volume,Index,Label
2021-05-28,38507,38857,34779,35698,35698,55200191952,21,Extreme Fear
2021-05-29,35684,37235,33694,34616,34616,45231013335,18,Extreme Fear
2021-05-30,34607,36401,33521,35678,35678,31646080921,10,Extreme Fear
2021-05-31,35659,37468,34242,37333,37333,39009847639,18,Extreme Fear
2021-06-01,37294,37897,35787,36685,36685,34639423297,20,Extreme Fear
2021-06-02,36700,38231,35966,37575,37575,33070867190,23,Extreme Fear
2021-06-03,37599,39479,37244,39209,39209,35460750427,24,Extreme Fear
2021-06-04,39242,39242,35718,36894,36894,41831090187,27,Fear
2021-06-05,36880,37918,34900,35552,35552,35959473399,24,Extreme Fear
2021-06-06,35539,36436,35305,35862,35862,28913440585,17,Extreme Fear
2021-06-07,35835,36791,33481,33561,33561,33683936663,15,Extreme Fear
2021-06-08,33590,34017,31114,33473,33473,49902050442,13,Extreme Fear
2021-06-09,33417,37537,32476,37345,37345,53972919008,14,Extreme Fear
2021-06-10,37390,38334,35848,36703,36703,43576032854,21,Extreme Fear
2021-06-11,36697,37609,36044,37334,37334,38699736985,21,Extreme Fear
2021-06-12,37340,37409,34728,35553,35553,37924228550,28,Fear
2021-06-13,35556,39323,34864,39098,39098,40669112838,23,Extreme Fear
2021-06-14,39017,40978,38757,40218,40218,43148914673,28,Fear
2021-06-15,40427,41295,39609,40406,40406,46420149185,38,Fear
2021-06-16,40169,40517,38176,38347,38347,39211635100,33,Fear
2021-06-17,38341,39514,37440,38054,38054,37096670047,26,Fear
2021-06-18,38099,38187,35256,35787,35787,36200887275,25,Extreme Fear
2021-06-19,35855,36458,34933,35616,35616,31207279719,23,Extreme Fear
2021-06-20,35563,36059,33432,35698,35698,36664034054,21,Extreme Fear
2021-06-21,35641,35722,31296,31677,31677,52809038594,23,Extreme Fear
2021-06-22,31622,33292,28894,32506,32506,58964353058,10,Extreme Fear
2021-06-23,32516,34753,31773,33723,33723,46317108925,14,Extreme Fear
2021-06-24,33683,35229,32385,34662,34662,33123368116,22,Extreme Fear
2021-06-25,34659,35487,31351,31638,31638,40230904226,27,Fear
2021-06-26,31595,32638,30185,32186,32186,38585385521,20,Extreme Fear
2021-06-27,32288,34656,32072,34650,34650,35511640894,22,Extreme Fear
2021-06-28,34679,35220,33902,34434,34434,33892523752,25,Extreme Fear
2021-06-29,34476,36542,34252,35868,35868,37901460044,25,Extreme Fear
2021-06-30,35908,36075,34086,35041,35041,34059036099,28,Fear
2021-07-01,35036,35036,32884,33572,33572,37838957079,28,Fear
2021-07-02,33550,33940,32771,33897,33897,38728974942,21,Extreme Fear
2021-07-03,33854,34909,33403,34669,34669,24383958643,24,Extreme Fear
2021-07-04,34666,35938,34396,35288,35288,24924307911,27,Fear
2021-07-05,35284,35284,33214,33746,33746,26721554282,29,Fear
2021-07-06,33724,35039,33600,34235,34235,26501259870,20,Extreme Fear
2021-07-07,34226,34998,33839,33855,33855,24796027477,28,Fear
2021-07-08,33890,33908,32133,32877,32877,29910396946,20,Extreme Fear
2021-07-09,32862,34042,32319,33798,33798,27436021028,20,Extreme Fear
2021-07-10,33811,34209,33116,33521,33521,22971873468,20,Extreme Fear
2021-07-11,33509,34585,33347,34240,34240,20108729370,20,Extreme Fear
2021-07-12,34254,34592,32697,33156,33156,24321499537,25,Extreme Fear
2021-07-13,33125,33327,32261,32702,32702,19120856669,20,Extreme Fear
2021-07-14,32724,33061,31639,32822,32822,21376531210,21,Extreme Fear
2021-07-15,32828,33160,31176,31781,31781,21300524237,20,Extreme Fear
2021-07-16,31842,32218,31101,31422,31422,23699476918,22,Extreme Fear
2021-07-17,31397,31936,31224,31533,31533,18895018942,15,Extreme Fear
2021-07-18,31534,32399,31215,31797,31797,18787986667,19,Extreme Fear
2021-07-19,31800,31886,30564,30818,30818,20434789545,24,Extreme Fear
2021-07-20,30838,31006,29361,29807,29807,23148267245,19,Extreme Fear
2021-07-21,29796,32752,29526,32111,32111,28203024559,10,Extreme Fear
2021-07-22,32139,32576,31745,32313,32313,19555230518,21,Extreme Fear
2021-07-23,32306,33582,32058,33582,33582,22552046192,23,Extreme Fear
2021-07-24,33594,34490,33425,34292,34292,21664706865,22,Extreme Fear
2021-07-25,34290,35365,33882,35350,35350,20856685287,27,Fear
2021-07-26,35384,40500,35287,37338,37338,51022126212,26,Fear
2021-07-27,37276,39407,36442,39407,39407,35097370560,32,Fear
2021-07-28,39503,40816,38862,39996,39996,38702404695,50,Neutral
2021-07-29,39995,40593,39352,40008,40008,27167146027,50,Neutral
2021-07-30,40027,42236,38397,42236,42236,33072782960,53,Neutral
2021-07-31,42196,42231,41111,41626,41626,25802845343,60,Greed
2021-08-01,41461,42542,39541,39975,39975,26688438115,60,Greed
2021-08-02,39907,40419,38746,39202,39202,25595265436,48,Neutral
2021-08-03,39178,39750,37782,38153,38153,26189830450,48,Neutral
2021-08-04,38213,39952,37589,39748,39748,25372562724,42,Fear
2021-08-05,39745,41342,37458,40870,40870,35185031017,50,Neutral
2021-08-06,40866,43272,39932,42817,42817,38226483046,52,Neutral
2021-08-07,42833,44690,42619,44556,44556,40030862141,69,Greed
2021-08-08,44574,45282,43332,43798,43798,36302664750,74,Greed
2021-08-09,43792,46457,42849,46365,46365,38734079049,65,Greed
2021-08-10,46281,46638,44706,45585,45585,33546019517,71,Greed
2021-08-11,45600,46736,45352,45594,45594,34319709073,70,Greed
2021-08-12,45577,46229,43861,44428,44428,33723620826,70,Greed
2021-08-13,44440,47832,44282,47793,47793,31744259539,70,Greed
2021-08-14,47811,48099,46178,47097,47097,31211354442,76,Extreme Greed
2021-08-15,47097,47357,45580,47047,47047,30988958446,71,Greed
2021-08-16,47020,47998,45700,46004,46004,32776876610,72,Greed
2021-08-17,45936,47140,44512,44695,44695,33451362600,72,Greed
2021-08-18,44687,45952,44364,44801,44801,32194123075,73,Greed
2021-08-19,44742,46971,43998,46718,46718,37204312299,70,Greed
2021-08-20,46723,49342,46651,49339,49339,34706867452,70,Greed
2021-08-21,49327,49717,48312,48905,48905,40585205312,78,Extreme Greed
2021-08-22,48869,49472,48200,49322,49322,25370975378,76,Extreme Greed
2021-08-23,49292,50482,49075,49546,49546,34305053719,79,Extreme Greed
2021-08-24,49562,49879,47687,47706,47706,35361168834,79,Extreme Greed
2021-08-25,47727,49203,47164,48961,48961,32646349931,73,Greed
2021-08-26,49003,49348,46406,46942,46942,32666549568,75,Greed
2021-08-27,46895,49113,46394,49059,49059,34511076995,71,Greed
2021-08-28,49073,49284,48499,48902,48902,28568103401,78,Extreme Greed
2021-08-29,48911,49644,47926,48830,48830,25889650240,72,Greed
2021-08-30,48835,48926,46950,47055,47055,31847007016,73,Greed
2021-08-31,47024,48190,46750,47167,47167,34730363427,73,Greed
2021-09-01,47100,49111,46562,48847,48847,39139399125,71,Greed
2021-09-02,48808,50343,48652,49328,49328,39508070319,74,Greed
2021-09-03,49288,50982,48386,50025,50025,43206179619,74,Greed
2021-09-04,50009,50546,49549,49945,49945,37471327794,72,Greed
2021-09-05,49938,51869,49539,51753,51753,30322676319,73,Greed
2021-09-06,51769,52701,51054,52634,52634,38884105426,79,Extreme Greed
2021-09-07,52660,52854,43285,46811,46811,65210059683,79,Extreme Greed
2021-09-08,46828,47334,44561,46091,46091,49007762488,47,Neutral
2021-09-09,45775,47262,45670,46391,46391,38672657013,45,Fear
2021-09-10,46397,47032,44344,44884,44884,39154666597,46,Fear
2021-09-11,44870,45969,44818,45201,45201,34499835245,31,Fear
2021-09-12,45207,46365,44790,46063,46063,27881980161,32,Fear
2021-09-13,46057,46599,43591,44963,44963,40969943253,44,Fear
2021-09-14,44960,47218,44752,47092,47092,38652152880,30,Fear
2021-09-15,47098,48450,46773,48176,48176,30484496466,49,Neutral
2021-09-16,48159,48487,47080,47783,47783,31764293754,53,Neutral
2021-09-17,47771,48161,46833,47268,47268,28727713711,48,Neutral
2021-09-18,47274,48792,47087,48278,48278,28575630451,50,Neutral
2021-09-19,48269,48328,46920,47260,47260,26967722648,53,Neutral
2021-09-20,47261,47328,42599,42844,42844,43909845642,50,Neutral
2021-09-21,43012,43608,39788,40694,40694,48701090088,27,Fear
2021-09-22,40678,43979,40626,43575,43575,38139709246,21,Extreme Fear
2021-09-23,43560,44942,43109,44895,44895,34244064430,27,Fear
2021-09-24,44894,45080,40937,42840,42840,42839345714,33,Fear
2021-09-25,42841,42996,41760,42717,42717,31604717236,28,Fear
2021-09-26,42722,43919,40848,43209,43209,30661222077,27,Fear
2021-09-27,43234,44313,42191,42236,42236,30980029059,26,Fear
2021-09-28,42201,42775,40932,41035,41035,30214940550,25,Extreme Fear
2021-09-29,41065,42545,40830,41564,41564,30602359905,24,Extreme Fear
2021-09-30,41551,44093,41445,43791,43791,31141681925,20,Extreme Fear
2021-10-01,43817,48436,43320,48117,48117,42850641582,27,Fear
2021-10-02,48137,48282,47465,47711,47711,30614346492,54,Neutral
2021-10-03,47680,49131,47157,48200,48200,26638115879,49,Neutral
2021-10-04,48209,49457,47045,49113,49113,33383173002,54,Neutral
2021-10-05,49175,51840,49073,51515,51515,35873904236,59,Greed
2021-10-06,51487,55568,50488,55361,55361,49034730168,68,Greed
2021-10-07,55339,55339,53525,53806,53806,36807860413,76,Extreme Greed
2021-10-08,53802,55923,53688,53968,53968,34800873924,74,Greed
2021-10-09,53930,55398,53735,54968,54968,32491211414,72,Greed
2021-10-10,54953,56401,54264,54772,54772,39527792364,71,Greed
2021-10-11,54734,57793,54520,57485,57485,42637331698,71,Greed
2021-10-12,57527,57628,54478,56041,56041,41083758949,78,Extreme Greed
2021-10-13,56038,57689,54371,57401,57401,41684252783,70,Greed
2021-10-14,57373,58479,56957,57322,57322,36615791366,70,Greed
2021-10-15,57346,62757,56868,61594,61594,51780081801,71,Greed
2021-10-16,61610,62274,60206,60892,60892,34250964237,78,Extreme Greed
2021-10-17,60888,61646,59164,61554,61554,29032367511,79,Extreme Greed
2021-10-18,61549,62615,60013,62026,62026,38055562075,78,Extreme Greed
2021-10-19,62043,64435,61623,64262,64262,40471196346,75,Greed
2021-10-20,64285,66930,63611,65993,65993,40788955582,82,Extreme Greed
2021-10-21,66002,66601,62117,62210,62210,45908121370,84,Extreme Greed
2021-10-22,62238,63715,60123,60692,60692,38434082775,75,Greed
2021-10-23,60695,61744,59827,61394,61394,26882546034,74,Greed
2021-10-24,61368,61506,59643,60931,60931,27316183882,73,Greed
2021-10-25,60894,63729,60692,63040,63040,31064911614,72,Greed
2021-10-26,63033,63229,59991,60364,60364,34878965587,76,Extreme Greed
2021-10-27,60352,61435,58208,58482,58482,43657076893,73,Greed
2021-10-28,58471,62129,58207,60622,60622,45257083247,66,Greed
2021-10-29,60625,62928,60330,62228,62228,36856881767,70,Greed
2021-10-30,62239,62330,60918,61889,61889,32157938616,73,Greed
2021-10-31,61850,62406,60074,61319,61319,32241199927,74,Greed
2021-11-01,61320,62419,59695,61004,61004,36150572843,74,Greed
2021-11-02,60963,64243,60673,63226,63226,37746665647,73,Greed
2021-11-03,63254,63517,61184,62970,62970,36124731509,76,Extreme Greed
2021-11-04,62942,63123,60800,61452,61452,32615846901,73,Greed
2021-11-05,61460,62541,60845,61126,61126,30605102446,73,Greed
2021-11-06,61069,61591,60164,61527,61527,29094934221,71,Greed
2021-11-07,61555,63327,61432,63327,63327,24726754302,73,Greed
2021-11-08,63344,67674,63344,67567,67567,41125608330,75,Greed
2021-11-09,67550,68530,66382,66972,66972,42357991721,84,Extreme Greed
2021-11-10,66953,68790,63208,64995,64995,48730828378,75,Greed
2021-11-11,64979,65579,64180,64950,64950,35880633236,77,Extreme Greed
2021-11-12,64864,65461,62334,64156,64156,36084893887,74,Greed
2021-11-13,64158,64916,63304,64470,64470,30474228777,72,Greed
2021-11-14,64455,65495,63648,65467,65467,25122092191,74,Greed
2021-11-15,65521,66282,63548,63558,63558,30558763548,72,Greed
2021-11-16,63721,63721,59016,60161,60161,46844335592,71,Greed
2021-11-17,60140,60824,58515,60368,60368,39178392930,52,Neutral
2021-11-18,60360,60949,56551,56942,56942,41388338699,54,Neutral
2021-11-19,56896,58351,55705,58120,58120,38702407772,34,Fear
2021-11-20,58115,59860,57470,59697,59697,30624264863,43,Fear
2021-11-21,59731,60004,58619,58730,58730,26123447605,49,Neutral
2021-11-22,58707,59266,55680,56289,56289,35036121783,50,Neutral
2021-11-23,56305,57876,55633,57569,57569,37485803899,33,Fear
2021-11-24,57566,57803,55964,56280,56280,36635566789,42,Fear
2021-11-25,57165,59368,57147,57275,57275,34284016248,32,Fear
2021-11-26,58960,59183,53570,53570,53570,41810748221,47,Neutral
2021-11-27,53736,55329,53668,54815,54815,30560857714,21,Extreme Fear
2021-11-28,54813,57394,53577,57248,57248,28116886357,27,Fear
2021-11-29,57292,58873,56793,57807,57807,32370840356,33,Fear
2021-11-30,57830,59113,56057,57005,57005,36708594618,40,Fear
2021-12-01,56908,59042,56553,57230,57230,36858195307,34,Fear
2021-12-02,57217,57349,55895,56478,56478,32379968686,32,Fear
2021-12-03,56509,57482,52497,53598,53598,39789134215,31,Fear
2021-12-04,53728,53905,42875,49201,49201,61385677469,25,Extreme Fear
2021-12-05,49202,49768,47857,49369,49369,37198201161,18,Extreme Fear
2021-12-06,49413,50930,47281,50583,50583,37707308001,16,Extreme Fear
2021-12-07,50582,51935,50176,50700,50700,33676814852,25,Extreme Fear
2021-12-08,50668,51171,48766,50505,50505,28479699446,28,Fear
2021-12-09,50450,50797,47358,47672,47672,29603577251,29,Fear
2021-12-10,47642,50015,47024,47243,47243,30966005122,24,Extreme Fear
2021-12-11,47265,49458,46942,49363,49363,25775869261,16,Extreme Fear
2021-12-12,49355,50725,48726,50098,50098,21939223599,27,Fear
2021-12-13,50115,50205,45895,46737,46737,32166727776,28,Fear
2021-12-14,46710,48431,46424,46613,46613,34638619079,21,Extreme Fear
2021-12-15,48380,49474,46672,48897,48897,36541828520,28,Fear
2021-12-16,48900,49426,47530,47665,47665,27268150947,29,Fear
2021-12-17,47654,48005,45618,46202,46202,32902725329,23,Extreme Fear
2021-12-18,46219,47314,45598,46849,46849,26098292690,24,Extreme Fear
2021-12-19,46854,48090,46503,46707,46707,25154053861,29,Fear
2021-12-20,46707,47402,45580,46880,46880,30961902129,25,Extreme Fear
2021-12-21,46886,49301,46699,48937,48937,27055803928,27,Fear
2021-12-22,48937,49545,48451,48629,48629,24447979559,45,Fear
2021-12-23,48626,51332,48066,50785,50785,28223878108,34,Fear
2021-12-24,50806,51814,50514,50822,50822,24367912228,41,Fear
2021-12-25,50855,51177,50237,50430,50430,19030650914,39,Fear
2021-12-26,50429,51196,49623,50810,50810,20964372926,37,Fear
2021-12-27,50803,51956,50499,50640,50640,24324345758,40,Fear
2021-12-28,50680,50680,47414,47589,47589,33430376883,41,Fear
2021-12-29,47624,48120,46201,46445,46445,30049226299,27,Fear
2021-12-30,46491,47880,46060,47178,47178,26686491018,22,Extreme Fear
2021-12-31,47169,48473,45820,46306,46306,36974172400,28,Fear
2022-01-01,46312,47827,46288,47687,47687,24582667004,21,Extreme Fear
2022-01-02,47681,47881,46857,47345,47345,27951569547,29,Fear
2022-01-03,47344,47511,45836,46458,46458,33071628362,29,Fear
2022-01-04,46459,47407,45752,45898,45898,42494677905,23,Extreme Fear
2022-01-05,45899,46929,42798,43569,43569,36851084859,24,Extreme Fear
2022-01-06,43566,43749,42646,43161,43161,30208048289,15,Extreme Fear
2022-01-07,43154,43154,41077,41558,41558,84196607520,18,Extreme Fear
2022-01-08,41561,42229,40672,41734,41734,28066355845,10,Extreme Fear
2022-01-09,41735,42664,41338,41912,41912,21294384372,23,Extreme Fear
2022-01-10,41910,42199,39797,41821,41821,32104232331,23,Extreme Fear
2022-01-11,41820,43001,41408,42736,42736,26327648900,21,Extreme Fear
2022-01-12,42742,44135,42529,43949,43949,33499938689,22,Extreme Fear
2022-01-13,43947,44278,42447,42592,42592,47691135082,21,Extreme Fear
2022-01-14,42599,43347,41983,43100,43100,23577403399,21,Extreme Fear
2022-01-15,43102,43725,42669,43177,43177,18371348298,23,Extreme Fear
2022-01-16,43172,43437,42691,43114,43114,17902097845,21,Extreme Fear
2022-01-17,43118,43179,41680,42251,42251,21690904261,22,Extreme Fear
2022-01-18,42250,42534,41392,42376,42376,22417209227,24,Extreme Fear
2022-01-19,42374,42478,41243,41744,41744,23091543258,24,Extreme Fear
2022-01-20,41744,43413,40673,40680,40680,20382033940,24,Extreme Fear
2022-01-21,40700,41061,35791,36457,36457,43011992031,19,Extreme Fear
2022-01-22,36472,36689,34349,35030,35030,39714385405,13,Extreme Fear
2022-01-23,35047,36433,34785,36277,36277,26017975951,11,Extreme Fear
2022-01-24,36276,37248,33184,36654,36654,41856658597,13,Extreme Fear
2022-01-25,36655,37445,35779,36954,36954,26428189594,12,Extreme Fear
2022-01-26,36951,38825,36375,36852,36852,31324598034,23,Extreme Fear
2022-01-27,36842,37148,35629,37138,37138,25041426629,20,Extreme Fear
2022-01-28,37128,37953,36211,37784,37784,22238830523,24,Extreme Fear
2022-01-29,37781,38576,37406,38138,38138,17194183075,24,Extreme Fear
2022-01-30,38152,38266,37438,37918,37918,14643548444,29,Fear
2022-01-31,37920,38647,36734,38483,38483,20734730465,20,Extreme Fear
2022-02-01,38482,39115,38114,38743,38743,20288500328,26,Fear
2022-02-02,38744,38835,36833,36953,36953,19155189416,28,Fear
2022-02-03,36945,37155,36376,37155,37155,18591534769,20,Extreme Fear
2022-02-04,37149,41528,37094,41501,41501,29412210792,20,Extreme Fear
2022-02-05,41501,41847,41038,41441,41441,19652846215,33,Fear
2022-02-06,41441,42501,41245,42412,42412,16142097334,37,Fear
2022-02-07,42407,44402,41748,43840,43840,28641855926,45,Fear
2022-02-08,43855,45294,42808,44118,44118,33079398868,48,Neutral
2022-02-09,44097,44728,43233,44339,44339,23245887300,54,Neutral
2022-02-10,44348,45661,43403,43565,43565,32142048537,50,Neutral
2022-02-11,43571,43811,42115,42408,42408,26954925781,50,Neutral
2022-02-12,42412,42993,41853,42244,42244,18152390304,44,Fear
2022-02-13,42237,42693,41951,42198,42198,14741589015,44,Fear
2022-02-14,42157,42776,41682,42587,42587,20827783012,46,Fear
2022-02-15,42586,44667,42491,44575,44575,22721659051,46,Fear
2022-02-16,44578,44578,43457,43962,43962,19792547657,51,Neutral
2022-02-17,43937,44133,40249,40538,40538,26246662813,52,Neutral
2022-02-18,40552,40929,39638,40031,40031,23310007704,30,Fear
2022-02-19,40026,40419,39713,40122,40122,13736557863,25,Extreme Fear
2022-02-20,40118,40120,38113,38431,38431,18340576452,27,Fear
2022-02-21,38423,39394,36950,37075,37075,29280402798,25,Extreme Fear
2022-02-22,37069,38360,36489,38286,38286,25493150450,20,Extreme Fear
2022-02-23,38285,39122,37202,37297,37297,21849073843,25,Extreme Fear
2022-02-24,37279,38969,34459,38333,38333,46383802093,23,Extreme Fear
2022-02-25,38334,39630,38111,39214,39214,26545599159,27,Fear
2022-02-26,39213,40005,38703,39105,39105,17467554129,26,Fear
2022-02-27,39099,39779,37269,37710,37710,23450127612,26,Fear
2022-02-28,37706,43760,37518,43193,43193,35690014104,20,Extreme Fear
2022-03-01,43195,44794,42953,44355,44355,32479047645,51,Neutral
2022-03-02,44358,45078,43433,43924,43924,29183112630,52,Neutral
2022-03-03,43925,44022,41915,42452,42452,24967782593,39,Fear
2022-03-04,42458,42480,38806,39138,39138,28516271427,33,Fear
2022-03-05,39148,39566,38777,39401,39401,16975917450,22,Extreme Fear
2022-03-06,39404,39640,38212,38420,38420,19745229902,22,Extreme Fear
2022-03-07,38429,39430,37260,38062,38062,28546143503,23,Extreme Fear
2022-03-08,38060,39304,37957,38737,38737,25776583476,21,Extreme Fear
2022-03-09,38743,42466,38706,41983,41983,32284121034,22,Extreme Fear
2022-03-10,41974,42005,38833,39437,39437,31078064711,28,Fear
2022-03-11,39440,40082,38347,38795,38795,26364890465,22,Extreme Fear
2022-03-12,38794,39309,38773,38904,38904,14616450657,22,Extreme Fear
2022-03-13,38885,39209,37728,37850,37850,17300745310,21,Extreme Fear
2022-03-14,37846,39743,37681,39667,39667,24322159070,23,Extreme Fear
2022-03-15,39664,39795,38310,39339,39339,23934000868,21,Extreme Fear
2022-03-16,39336,41465,39022,41144,41144,39616916192,24,Extreme Fear
2022-03-17,41141,41288,40663,40951,40951,22009601093,27,Fear
2022-03-18,40945,42196,40302,41801,41801,34421564942,25,Extreme Fear
2022-03-19,41795,42317,41603,42191,42191,19664853187,28,Fear
2022-03-20,42191,42241,41005,41248,41248,20127946682,31,Fear
2022-03-21,41246,41454,40668,41078,41078,24615543271,30,Fear
2022-03-22,41074,43125,40948,42359,42359,32004652376,26,Fear
2022-03-23,42364,42894,41878,42893,42893,25242943069,31,Fear
2022-03-24,42887,44132,42726,43961,43961,31042992291,40,Fear
2022-03-25,43965,44999,43706,44349,44349,30574413034,47,Neutral
2022-03-26,44350,44736,44166,44501,44501,16950455995,51,Neutral
2022-03-27,44505,46828,44437,46820,46820,28160889722,49,Neutral
2022-03-28,46822,48087,46690,47128,47128,36362175703,60,Greed
2022-03-29,47100,48022,47100,47466,47466,31397059069,56,Greed
2022-03-30,47457,47655,46746,47063,47063,29333883962,55,Greed
2022-03-31,47062,47512,45391,45539,45539,33327427106,52,Neutral
2022-04-01,45554,46616,44403,46282,46282,38162644287,50,Neutral
2022-04-02,46286,47028,45783,45869,45869,29336594194,52,Neutral
2022-04-03,45859,47313,45634,46454,46454,25414397610,48,Neutral
2022-04-04,46445,46791,45236,46623,46623,32499785455,52,Neutral
2022-04-05,46625,47106,45545,45556,45556,29640604055,53,Neutral
2022-04-06,45544,45544,43194,43207,43207,39393395788,48,Neutral
2022-04-07,43208,43861,42900,43504,43504,26101973106,34,Fear
2022-04-08,43505,43903,42183,42288,42288,27215995394,37,Fear
2022-04-09,42282,42787,42183,42782,42782,16050772496,30,Fear
2022-04-10,42781,43376,42021,42208,42208,17654475582,34,Fear
2022-04-11,42201,42425,39373,39522,39522,33949912166,32,Fear
2022-04-12,39534,40618,39388,40127,40127,30991500854,20,Extreme Fear
2022-04-13,40124,41430,39713,41167,41167,27691105228,25,Extreme Fear
2022-04-14,41160,41451,39696,39936,39936,24342001973,28,Fear
2022-04-15,39939,40618,39867,40553,40553,21756855753,22,Extreme Fear
2022-04-16,40552,40634,40078,40424,40424,16833150693,28,Fear
2022-04-17,40418,40571,39621,39717,39717,19087633042,28,Fear
2022-04-18,39721,40986,38696,40826,40826,33705182072,24,Extreme Fear
2022-04-19,40828,41673,40619,41503,41503,25303206547,27,Fear
2022-04-20,41502,42126,40961,41374,41374,27819532341,27,Fear
2022-04-21,41372,42894,40064,40527,40527,35372786395,27,Fear
2022-04-22,40526,40778,39315,39740,39740,28011716745,26,Fear
2022-04-23,39739,39936,39352,39487,39487,16138021249,24,Extreme Fear
2022-04-24,39478,39846,39234,39469,39469,17964398167,24,Extreme Fear
2022-04-25,39473,40492,38338,40458,40458,35445730570,23,Extreme Fear
2022-04-26,40448,40714,37885,38117,38117,34569088416,27,Fear
2022-04-27,38120,39398,37997,39241,39241,30981015184,21,Extreme Fear
2022-04-28,39241,40269,38941,39774,39774,33903704907,24,Extreme Fear
2022-04-29,39769,39887,38236,38610,38610,30882994649,23,Extreme Fear
2022-04-30,38606,38771,37698,37715,37715,23895713731,20,Extreme Fear
2022-05-01,37713,38628,37586,38469,38469,27002760110,22,Extreme Fear
2022-05-02,38472,39075,38157,38529,38529,32922642426,28,Fear
2022-05-03,38528,38630,37586,37750,37750,27326943244,27,Fear
2022-05-04,37748,39903,37732,39698,39698,36754404490,21,Extreme Fear
2022-05-05,39696,39789,35857,36575,36575,43106256317,27,Fear
2022-05-06,36573,36624,35482,36041,36041,37795577489,22,Extreme Fear
2022-05-07,36043,36130,34941,35502,35502,24375896406,23,Extreme Fear
2022-05-08,35503,35503,33879,34059,34059,36763041910,18,Extreme Fear
2022-05-09,34060,34222,30297,30297,30297,63355494961,11,Extreme Fear
2022-05-10,30274,32596,29945,31023,31023,59811038817,10,Extreme Fear
2022-05-11,31016,32013,28170,28936,28936,70388855818,12,Extreme Fear
2022-05-12,28937,30032,26350,29048,29048,66989173272,12,Extreme Fear
2022-05-13,29031,30925,28782,29283,29283,42841124537,10,Extreme Fear
2022-05-14,29286,30193,28703,30101,30101,28579868620,9,Extreme Fear
2022-05-15,30099,31308,29528,31305,31305,25835372065,10,Extreme Fear
2022-05-16,31304,31305,29252,29863,29863,32613897286,14,Extreme Fear
2022-05-17,29862,30694,29570,30426,30426,29101473475,8,Extreme Fear
2022-05-18,30424,30619,28720,28720,28720,31285268319,12,Extreme Fear
2022-05-19,28720,30431,28709,30314,30314,33773447707,13,Extreme Fear
2022-05-20,30311,30665,28794,29201,29201,30749382605,13,Extreme Fear
2022-05-21,29200,29589,29027,29432,29432,17274840442,13,Extreme Fear
2022-05-22,29432,30426,29275,30324,30324,21631532270,14,Extreme Fear
2022-05-23,30309,30591,28976,29099,29099,31483454557,10,Extreme Fear
2022-05-24,29101,29774,28787,29656,29656,26616506245,12,Extreme Fear
2022-05-25,29653,30158,29385,29562,29562,27525063551,11,Extreme Fear
2022-05-26,29565,29834,28262,29267,29267,36774325352,12,Extreme Fear
2022-05-27,29251,29347,28327,28628,28628,36582005748,12,Extreme Fear
2022-05-28,28623,28815,28555,28815,28815,35519577634,13,Extreme Fear
2022-05-29,29020,29498,28841,29446,29446,18093886409,14,Extreme Fear
2022-05-30,29443,31950,29304,31726,31726,39277993274,10,Extreme Fear
2022-05-31,31724,32250,31286,31792,31792,33538210634,16,Extreme Fear
2022-06-01,31793,31957,29502,29799,29799,41135817341,17,Extreme Fear
2022-06-02,29795,30605,29653,30467,30467,29083562061,13,Extreme Fear
2022-06-03,30468,30633,29376,29704,29704,26175547452,10,Extreme Fear
2022-06-04,29706,29931,29500,29833,29833,16588370958,14,Extreme Fear
2022-06-05,29835,30118,29574,29907,29907,17264085441,10,Extreme Fear
2022-06-06,29910,31693,29894,31371,31371,31947336829,13,Extreme Fear
2022-06-07,31372,31490,29312,31155,31155,40770974039,15,Extreme Fear
2022-06-08,31151,31254,29944,30214,30214,30242059107,17,Extreme Fear
2022-06-09,30215,30609,30020,30112,30112,21692004719,11,Extreme Fear
2022-06-10,30110,30246,28978,29084,29084,29867476527,13,Extreme Fear
2022-06-11,29085,29402,28236,28361,28361,27246574439,12,Extreme Fear
2022-06-12,28374,28503,26763,26763,26763,34163220274,14,Extreme Fear
2022-06-13,26738,26796,22141,22487,22487,68204556440,11,Extreme Fear
2022-06-14,22488,23019,20951,22207,22207,50913575242,8,Extreme Fear
2022-06-15,22197,22643,20178,22573,22573,54912007015,7,Extreme Fear
2022-06-16,22576,22869,20265,20382,20382,31183975654,7,Extreme Fear
2022-06-17,20386,21243,20327,20471,20471,27132421514,9,Extreme Fear
2022-06-18,20473,20736,17709,19018,19018,42009436760,6,Extreme Fear
2022-06-19,19011,20684,18067,20553,20553,35329942625,6,Extreme Fear
2022-06-20,20553,20913,19689,20600,20600,30818458597,9,Extreme Fear
2022-06-21,20594,21621,20415,20711,20711,28970212744,9,Extreme Fear
2022-06-22,20719,20836,19848,19987,19987,28574793478,11,Extreme Fear
2022-06-23,19987,21136,19950,21086,21086,26188097173,11,Extreme Fear
2022-06-24,21085,21473,20778,21232,21232,24957784918,11,Extreme Fear
2022-06-25,21234,21521,20965,21502,21502,18372538715,14,Extreme Fear
2022-06-26,21496,21784,21016,21027,21027,18027170497,14,Extreme Fear
2022-06-27,21028,21478,20620,20735,20735,20965695707,12,Extreme Fear
2022-06-28,20732,21164,20229,20281,20281,21381535161,10,Extreme Fear
2022-06-29,20281,20364,19938,20104,20104,23552740328,13,Extreme Fear
